age,author,brand,category,color,condition,duration,editor,id,image_height,image_url,image_width,images_count,material,price,product_description,product_height,product_length,product_name,product_size,product_width,shoe_size,store_name,sub_category_1,sub_category_2,sub_category_3,sub_category_4,vintage,warranty,weight,wifi,year,pixels
-1,-1,114,0,0,3,2.0,-1,3979,2621.0,3942,2663.0,3,889,15.0,3967,,,3575,-1,,,17,10,4,22,-1,0,-1,45.0,-1,,6979723.0
-1,-1,173,0,7,0,1.0,-1,3980,800.0,3943,800.0,4,13,14.0,3968,,,3576,-1,,,2,10,4,-1,-1,-1,-1,190.0,-1,,640000.0
-1,513,-1,6,-1,0,2.0,352,3981,616.0,3944,616.0,2,-1,14.9,3969,,,3577,-1,,,13,-1,-1,-1,-1,-1,-1,88.0,-1,2001.0,379456.0
-1,514,-1,6,-1,0,0.0,353,3982,616.0,3945,616.0,1,-1,7.8,3970,,,3578,-1,,,32,-1,-1,-1,-1,-1,-1,151.0,-1,2015.0,379456.0
-1,515,-1,6,-1,4,2.0,354,3983,2200.0,3946,2200.0,2,-1,4.0,3971,,,3579,-1,,,8,93,-1,-1,-1,-1,-1,750.0,-1,2013.0,4840000.0
-1,-1,-1,4,-1,0,0.0,-1,3984,1100.0,3947,1100.0,2,-1,45.0,3972,,,3580,-1,,,3,-1,-1,-1,-1,-1,-1,5000.0,-1,,1210000.0
-1,516,-1,6,-1,0,1.0,44,3985,400.0,3948,564.0,1,-1,2.0,3973,,,3581,-1,,,13,-1,-1,-1,-1,-1,-1,611.0,-1,2011.0,225600.0
-1,-1,1365,0,5,4,2.0,-1,3986,1536.0,3949,1536.0,7,13,10.0,3974,,,-1,-1,,,2,16,-1,-1,-1,0,-1,1000.0,-1,,2359296.0
-1,517,-1,6,-1,0,1.0,219,3987,361.0,3950,600.0,1,-1,8.4,3975,,,3582,-1,,,32,-1,-1,-1,-1,-1,-1,166.0,-1,2007.0,216600.0
-1,-1,577,0,6,2,1.0,-1,3988,2448.0,3951,2448.0,4,292,12.0,3976,,,3583,10,,,16,24,8,-1,-1,0,-1,500.0,-1,,5992704.0
-1,-1,1366,0,-1,3,1.0,-1,3989,810.0,3952,1080.0,4,-1,8.5,3977,,,3584,1,,,9,25,-1,-1,-1,-1,-1,500.0,-1,,874800.0
-1,-1,-1,1,-1,0,1.0,-1,3990,1100.0,3953,1100.0,2,216,23.0,3978,,,3585,-1,,,3,24,127,-1,-1,-1,-1,3000.0,-1,,1210000.0
-1,-1,-1,1,7,4,2.0,-1,3991,2513.0,3954,2513.0,3,-1,22.0,3979,,,3586,-1,,,22,3,4,67,-1,1,-1,500.0,-1,,6315169.0
-1,518,-1,6,-1,0,1.0,26,3992,616.0,3955,616.0,1,-1,1.5,3980,,,3587,-1,,,13,-1,-1,-1,-1,-1,-1,205.0,-1,1985.0,379456.0
-1,-1,1367,0,14,1,1.0,-1,3993,1536.0,3956,1536.0,4,230,15.0,3981,,,3588,-1,,,2,53,4,-1,-1,0,-1,250.0,-1,,2359296.0
-1,-1,1368,0,2,2,1.0,-1,3994,2448.0,3957,2448.0,6,890,6.0,3982,,,3589,1,,,20,24,15,-1,-1,0,-1,400.0,-1,,5992704.0
-1,-1,69,0,2,2,1.0,-1,3995,675.0,3958,900.0,3,-1,10.0,3983,,,3590,0,,,9,39,-1,-1,-1,-1,-1,300.0,-1,,607500.0
-1,-1,-1,0,2,1,1.0,-1,3996,800.0,3959,600.0,3,891,35.0,3984,,,3591,-1,,,2,10,2,16,-1,1,-1,20.0,-1,,480000.0
-1,26,-1,6,-1,0,0.0,26,3997,361.0,3960,600.0,1,-1,2.4,3985,,,3592,-1,,,13,-1,-1,-1,-1,-1,-1,268.0,-1,2009.0,216600.0
-1,-1,1369,4,2,0,1.0,-1,3998,1920.0,3961,1080.0,3,-1,20.0,3986,,,3593,-1,,,27,-1,-1,-1,-1,1,-1,8500.0,-1,,2073600.0
-1,-1,-1,4,-1,4,0.0,-1,3999,754.0,3962,1024.0,3,-1,60.0,3987,,,3594,-1,,,6,22,-1,-1,-1,0,-1,1500.0,-1,,772096.0
-1,-1,1370,0,6,0,2.0,-1,4000,1100.0,3963,1100.0,3,-1,20.0,3988,,,3595,-1,,,3,16,4,9,-1,-1,-1,800.0,-1,,1210000.0
-1,-1,-1,1,-1,1,1.0,-1,4001,474.0,3964,1024.0,7,-1,21.0,3989,,,3596,-1,,,6,1,-1,-1,-1,1,-1,2000.0,-1,,485376.0
-1,-1,1371,1,2,0,1.0,-1,4002,3024.0,3965,3024.0,6,-1,29.0,3990,,,3597,-1,,,36,3,-1,-1,-1,1,-1,8000.0,-1,,9144576.0
-1,-1,1372,0,17,4,0.0,-1,4003,2448.0,3966,2448.0,6,892,4.0,3991,,,3598,2,,,19,0,4,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,1373,0,6,2,1.0,-1,4004,2448.0,3967,2448.0,5,64,4.0,3992,,,3599,5,,,20,41,4,-1,-1,0,-1,800.0,-1,,5992704.0
-1,-1,31,1,6,1,2.0,-1,4005,1100.0,3968,1100.0,4,-1,45.0,3993,,,3600,-1,,,3,1,-1,-1,-1,1,-1,163.0,-1,,1210000.0
-1,-1,-1,1,9,2,2.0,-1,4006,1536.0,3969,1536.0,3,8,18.0,3994,,,-1,-1,,,2,24,68,-1,-1,1,-1,530.0,-1,,2359296.0
-1,519,-1,6,-1,0,0.0,65,4007,400.0,3970,551.0,1,-1,2.0,3995,,,3601,-1,,,13,-1,-1,-1,-1,-1,-1,384.0,-1,2009.0,220400.0
-1,-1,-1,0,-1,0,2.0,-1,4008,1100.0,3971,1100.0,5,-1,75.0,3996,,,3602,-1,,,3,10,-1,-1,-1,0,-1,410.0,-1,,1210000.0
-1,-1,58,2,6,4,1.0,-1,4009,1536.0,3972,1536.0,3,63,19.0,3997,,,-1,22,,,2,63,31,99,-1,0,-1,950.0,-1,,2359296.0
-1,-1,16,0,6,4,1.0,-1,4010,2448.0,3973,2448.0,4,893,15.0,3998,,,3603,7,,,16,14,4,-1,-1,0,-1,700.0,-1,,5992704.0
-1,103,-1,6,-1,0,0.0,38,4011,616.0,3974,616.0,1,-1,2.4,3999,,,3274,-1,,,13,-1,-1,-1,-1,-1,-1,235.0,-1,1991.0,379456.0
-1,-1,103,2,6,3,0.0,-1,4012,1677.0,3975,3438.0,2,114,9.0,4000,,,3604,7,,,17,2,0,-1,-1,1,-1,100.0,-1,,5765526.0
-1,520,-1,6,-1,0,2.0,355,4013,346.0,3976,600.0,1,-1,5.6,4001,,,3605,-1,,,32,-1,-1,-1,-1,-1,-1,440.0,-1,1997.0,207600.0
-1,-1,1374,0,7,0,1.0,-1,4014,2448.0,3977,2448.0,3,894,10.0,4002,,,3606,7,,,19,9,11,-1,-1,0,-1,350.0,-1,,5992704.0
-1,-1,1066,1,3,0,0.0,-1,4015,1920.0,3978,1080.0,5,24,25.0,4003,,,3607,-1,,,27,1,-1,-1,-1,0,-1,3000.0,-1,,2073600.0
-1,-1,-1,1,0,1,2.0,-1,4016,1000.0,3979,1000.0,3,-1,20.0,4004,,,3608,-1,,,25,-1,-1,-1,-1,-1,-1,2000.0,-1,,1000000.0
-1,-1,327,2,6,3,1.0,-1,4017,1112.0,3980,3353.0,3,177,15.0,4005,,,3609,5,,,17,2,0,7,-1,0,-1,366.0,-1,,3728536.0
-1,-1,31,1,2,1,2.0,-1,4018,3016.0,3981,3016.0,3,-1,26.0,4006,,,3610,-1,,,3,13,4,4,-1,1,-1,2100.0,-1,,9096256.0
-1,-1,1375,1,14,0,1.0,-1,4019,3584.0,3982,3584.0,4,895,14.0,4007,,,3611,-1,,,30,-1,-1,-1,-1,1,-1,215.0,-1,,12845056.0
-1,-1,1376,1,14,0,0.0,-1,4020,2604.0,3983,2604.0,4,896,18.0,4008,,,3612,-1,,,30,3,-1,-1,-1,1,-1,391.0,-1,,6780816.0
-1,521,-1,6,-1,0,2.0,35,4021,616.0,3984,616.0,1,-1,3.0,4009,,,3613,-1,,,32,-1,-1,-1,-1,-1,-1,326.0,-1,1989.0,379456.0
-1,-1,-1,1,0,0,0.0,-1,4022,2654.0,3985,2158.0,4,63,10.0,4010,,,3614,-1,,,0,-1,-1,-1,-1,0,-1,1850.0,-1,,5727332.0
-1,522,-1,6,-1,0,2.0,142,4023,250.0,3986,383.0,1,-1,3.0,4011,,,3615,-1,,,13,-1,-1,-1,-1,-1,-1,487.0,-1,2006.0,95750.0
-1,-1,-1,0,12,0,0.0,-1,4024,2880.0,3987,2184.0,3,1,3.0,4012,,,3616,-1,,,0,44,65,-1,-1,0,-1,60.0,-1,,6289920.0
-1,-1,-1,1,-1,4,0.0,-1,4025,1100.0,3988,1100.0,3,-1,14.0,4013,,,3617,-1,,,3,31,-1,-1,-1,0,-1,200.0,-1,,1210000.0
-1,523,-1,6,-1,0,2.0,44,4026,400.0,3989,532.0,1,-1,5.6,4014,,,3618,-1,,,13,-1,-1,-1,-1,-1,-1,323.0,-1,2007.0,212800.0
-1,-1,-1,1,-1,0,2.0,-1,4027,3072.0,3990,4194.0,2,897,20.0,4015,,,3619,-1,,,15,12,-1,-1,-1,1,-1,2000.0,-1,,12883968.0
-1,-1,-1,5,-1,0,1.0,-1,4028,538.0,3991,538.0,2,-1,5.0,4016,,,3620,-1,,,11,8,-1,-1,-1,-1,-1,500.0,-1,,289444.0
-1,-1,104,0,8,3,2.0,-1,4029,810.0,3992,1080.0,4,-1,10.0,4017,,,3621,0,,,9,86,-1,-1,-1,-1,-1,250.0,-1,,874800.0
-1,-1,-1,1,-1,0,0.0,-1,4030,1100.0,3993,1100.0,4,-1,12.0,4018,,,3622,-1,,,3,1,-1,-1,-1,0,-1,500.0,-1,,1210000.0
-1,-1,-1,1,1,1,0.0,-1,4031,1549.0,3994,2192.0,6,130,10.0,4019,44.0,26.5,3623,-1,26.5,,0,49,-1,-1,-1,1,-1,1800.0,-1,,3395408.0
-1,-1,-1,1,-1,0,0.0,-1,4032,4000.0,3995,3000.0,3,-1,10.0,4020,,,3624,-1,,,11,3,14,-1,-1,0,-1,200.0,-1,,12000000.0
-1,-1,1377,0,-1,0,1.0,-1,4033,4168.0,3996,3002.0,5,-1,650.0,4021,,,3625,-1,,,15,35,4,-1,-1,1,-1,500.0,-1,,12512336.0
-1,-1,1378,0,7,1,1.0,-1,4034,2448.0,3997,2448.0,4,488,6.0,4022,,,3626,-1,,,19,16,0,-1,-1,1,-1,100.0,-1,,5992704.0
-1,-1,1379,0,2,0,1.0,-1,4035,2448.0,3998,2448.0,7,274,10.0,4023,,,3627,18,,,19,59,4,-1,-1,0,-1,800.0,-1,,5992704.0
-1,-1,-1,4,-1,0,2.0,-1,4036,1100.0,3999,1100.0,2,-1,10.0,4024,,,3628,-1,,,3,-1,-1,-1,-1,1,-1,2000.0,-1,,1210000.0
-1,-1,114,0,6,3,1.0,-1,4037,1901.0,4000,2614.0,2,898,5.0,4025,,,3629,10,,,17,27,8,-1,-1,0,-1,179.0,-1,,4969214.0
-1,-1,410,0,7,1,0.0,-1,4038,4608.0,4001,3456.0,4,13,34.0,4026,,,-1,-1,,,28,16,38,-1,-1,-1,-1,1250.0,-1,,15925248.0
-1,-1,-1,2,-1,0,2.0,-1,4039,1100.0,4002,1100.0,2,-1,9.0,4027,,,3630,-1,,,3,29,13,-1,-1,0,-1,750.0,-1,,1210000.0
-1,-1,1380,2,6,2,0.0,-1,4040,1321.0,4003,2872.0,3,159,15.0,4028,,,3631,2,,,17,2,0,-1,-1,0,-1,423.0,-1,,3793912.0
-1,524,-1,6,-1,0,1.0,356,4041,284.0,4004,475.0,2,-1,2.0,4029,,,3632,-1,,,13,-1,-1,-1,-1,-1,-1,54.0,-1,2011.0,134900.0
-1,-1,-1,1,-1,0,0.0,-1,4042,2200.0,4005,2200.0,4,34,7.5,4030,,,3633,-1,,,8,1,4,-1,-1,0,-1,800.0,-1,,4840000.0
-1,482,-1,6,-1,0,1.0,58,4043,616.0,4006,616.0,1,-1,2.0,4031,,,3634,-1,,,13,-1,-1,-1,-1,-1,-1,178.0,-1,1997.0,379456.0
-1,525,-1,6,-1,1,2.0,29,4044,300.0,4007,475.0,1,-1,5.8,4032,,,3635,-1,,,32,97,-1,-1,-1,-1,-1,1071.0,-1,2007.0,142500.0
-1,-1,-1,1,3,0,2.0,-1,4045,800.0,4008,800.0,3,8,24.0,4033,,,3636,-1,,,2,-1,-1,-1,-1,1,-1,1090.0,-1,,640000.0
-1,-1,-1,5,0,0,2.0,-1,4046,2372.0,4009,2886.0,4,-1,8.0,4034,,,3637,-1,,,0,-1,-1,-1,-1,1,-1,450.0,-1,,6845592.0
-1,526,-1,7,-1,0,0.0,217,4047,616.0,4010,616.0,1,-1,2.4,4035,,,3638,-1,,,32,18,-1,-1,-1,-1,-1,196.0,-1,1989.0,379456.0
-1,-1,28,2,3,3,1.0,-1,4048,1736.0,4011,3296.0,3,899,9.0,4036,,,-1,2,,,17,2,0,-1,-1,0,-1,250.0,-1,,5721856.0
-1,-1,-1,1,-1,1,0.0,-1,4049,3832.0,4012,2526.0,9,-1,30.0,4037,,,3639,-1,,,15,1,-1,-1,-1,0,-1,1200.0,-1,,9679632.0
-1,-1,-1,1,-1,0,0.0,-1,4050,1024.0,4013,683.0,5,24,19.0,4038,,,3640,-1,,,6,1,-1,-1,-1,1,-1,900.0,-1,,699392.0
-1,-1,1178,2,11,2,1.0,-1,4051,2448.0,4014,2448.0,8,83,8.0,4039,,,3641,4,,,20,2,0,-1,-1,0,-1,200.0,-1,,5992704.0
-1,391,-1,6,-1,0,2.0,357,4052,400.0,4015,590.0,1,-1,1.2,4040,,,3642,-1,,,32,24,69,-1,-1,-1,-1,182.0,-1,2005.0,236000.0
-1,527,-1,6,-1,1,1.0,65,4053,400.0,4016,550.0,1,-1,4.5,4041,,,3643,-1,,,13,-1,-1,-1,-1,-1,-1,384.0,-1,2005.0,220000.0
-1,-1,1381,0,2,4,0.0,-1,4054,2448.0,4017,2448.0,6,900,12.0,4042,,,3644,7,,,19,27,-1,-1,-1,0,-1,400.0,-1,,5992704.0
-1,-1,-1,4,-1,1,2.0,-1,4055,3072.0,4018,2304.0,7,-1,15.0,4043,,,3645,-1,,,14,105,-1,-1,-1,0,-1,2000.0,-1,,7077888.0
-1,528,-1,6,-1,1,0.0,358,4056,2171.0,4019,3095.0,4,-1,10.0,4044,,,3646,-1,,,0,-1,-1,-1,-1,-1,-1,250.0,-1,1926.0,6719245.0
-1,-1,1382,0,8,0,1.0,-1,4057,602.0,4020,1000.0,5,112,6.0,4045,,,3647,2,,,24,41,-1,-1,-1,0,-1,1000.0,-1,,602000.0
-1,-1,1383,0,6,0,1.0,-1,4058,2448.0,4021,2448.0,7,901,6.0,4046,,,3648,16,,,19,24,15,-1,-1,0,-1,600.0,-1,,5992704.0
-1,529,-1,6,-1,0,2.0,359,4059,616.0,4022,616.0,2,-1,8.6,4047,,,3649,-1,,,13,-1,-1,-1,-1,-1,-1,600.0,-1,1995.0,379456.0
-1,-1,39,10,4,4,2.0,-1,4060,2627.0,4023,2817.0,2,39,9.9,4048,,,3650,6,,,17,33,10,28,-1,-1,-1,415.0,-1,,7400259.0
-1,530,-1,6,-1,0,1.0,30,4061,616.0,4024,616.0,1,-1,1.8,4049,,,3651,-1,,,13,-1,-1,-1,-1,-1,-1,115.0,-1,1994.0,379456.0
-1,531,31,6,6,1,2.0,360,4062,1100.0,4025,1100.0,4,-1,18.0,4050,,,3652,-1,,,3,-1,-1,-1,-1,0,-1,525.0,-1,1944.0,1210000.0
-1,-1,-1,1,-1,0,2.0,-1,4063,1024.0,4026,560.0,3,-1,8.5,4051,,,3653,-1,,,6,1,-1,-1,-1,1,-1,900.0,-1,,573440.0
-1,-1,1384,5,12,1,1.0,-1,4064,4608.0,4027,3072.0,5,847,40.0,4052,,,3654,-1,,,21,8,2,16,-1,1,-1,1144.0,-1,,14155776.0
-1,-1,1385,0,-1,4,1.0,-1,4065,2448.0,4028,2448.0,7,902,12.0,4053,,,3655,5,,,19,24,9,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,-1,0,0,0,0.0,-1,4066,2734.0,4029,2458.0,6,13,6.0,4054,,,3656,-1,,,0,24,27,-1,-1,1,-1,700.0,-1,,6720172.0
-1,-1,1386,0,6,3,1.0,-1,4067,2054.0,4030,2826.0,4,903,7.0,4055,,,-1,4,,,17,0,10,-1,-1,0,-1,140.0,-1,,5804604.0
-1,-1,1387,0,0,0,0.0,-1,4068,2448.0,4031,2448.0,9,904,25.0,4056,,,3657,1,,,20,27,9,-1,-1,1,-1,560.0,-1,,5992704.0
-1,-1,69,0,-1,3,1.0,-1,4069,675.0,4032,900.0,4,-1,9.5,4057,,,3658,1,,,9,39,-1,-1,-1,-1,-1,250.0,-1,,607500.0
-1,-1,-1,9,-1,0,0.0,-1,4070,2891.0,4033,2966.0,3,155,30.0,4058,,,3659,-1,,,15,13,-1,-1,-1,0,-1,2000.0,-1,,8574706.0
-1,-1,-1,1,0,0,1.0,-1,4071,2771.0,4034,2131.0,3,-1,5.0,4059,,,3660,-1,,,0,38,-1,-1,-1,1,-1,1000.0,-1,,5905001.0
-1,-1,458,0,10,4,0.0,-1,4072,2448.0,4035,2448.0,8,905,15.0,4060,,,3661,1,,,19,27,4,-1,-1,0,-1,1100.0,-1,,5992704.0
-1,-1,-1,1,7,0,2.0,-1,4073,1536.0,4036,2048.0,4,906,29.0,4061,,,3662,-1,,,21,13,14,-1,-1,1,-1,968.0,-1,,3145728.0
-1,-1,1388,0,2,4,1.0,-1,4074,2448.0,4037,2448.0,4,85,4.0,4062,,,3663,5,,,18,24,8,-1,-1,0,-1,500.0,-1,,5992704.0
-1,-1,-1,6,-1,1,1.0,-1,4075,766.0,4038,1024.0,2,-1,14.9,4063,,,3664,-1,,,6,-1,-1,-1,-1,-1,-1,1600.0,-1,,784384.0
-1,-1,1286,0,6,0,2.0,-1,4076,2200.0,4039,2200.0,3,907,15.0,4064,,,3665,-1,,,8,39,4,-1,-1,0,-1,400.0,-1,,4840000.0
-1,-1,-1,1,-1,0,0.0,-1,4077,1024.0,4040,683.0,8,90,19.0,4065,15.0,26.0,3666,-1,16.0,,6,26,-1,-1,-1,0,-1,2100.0,-1,,699392.0
-1,-1,31,1,-1,1,2.0,-1,4078,1100.0,4041,1100.0,2,-1,25.0,4066,,,3667,-1,,,3,13,-1,-1,-1,1,-1,386.0,-1,,1210000.0
-1,-1,-1,1,-1,0,2.0,-1,4079,3264.0,4042,1836.0,3,-1,12.0,4067,,,-1,-1,,,11,24,27,-1,-1,0,-1,735.0,-1,,5992704.0
-1,-1,-1,6,-1,-1,2.0,361,4080,1752.0,4043,2374.0,3,-1,10.0,4068,,,3668,-1,,,0,93,-1,-1,-1,-1,-1,340.0,-1,1962.0,4159248.0
-1,-1,-1,1,16,1,0.0,-1,4081,3072.0,4044,4608.0,2,108,17.0,4069,,,3669,-1,,,21,15,-1,-1,-1,1,-1,945.0,-1,,14155776.0
-1,336,-1,6,-1,0,2.0,21,4082,250.0,4045,404.0,1,-1,3.6,4070,,,3670,-1,,,13,-1,-1,-1,-1,-1,-1,266.0,-1,2010.0,101000.0
-1,-1,-1,4,-1,0,2.0,-1,4083,1100.0,4046,1100.0,2,-1,10.0,4071,,,3671,-1,,,3,-1,-1,-1,-1,1,-1,2000.0,-1,,1210000.0
-1,-1,-1,1,-1,0,1.0,-1,4084,1024.0,4047,520.0,4,-1,13.0,4072,,,3672,-1,,,6,1,-1,-1,-1,1,-1,1800.0,-1,,532480.0
-1,176,-1,6,-1,1,2.0,305,4085,394.0,4048,600.0,1,-1,3.6,4073,,,3673,-1,,,13,-1,-1,-1,-1,-1,-1,252.0,-1,2006.0,236400.0
-1,-1,1389,0,0,0,2.0,-1,4086,2142.0,4049,3547.0,5,908,12.5,4074,,,3674,7,,,0,25,-1,-1,-1,0,-1,300.0,-1,,7597674.0
-1,-1,-1,1,7,0,1.0,-1,4087,2448.0,4050,2448.0,6,-1,8.0,4075,,,3675,-1,,,7,64,-1,-1,-1,-1,-1,1965.0,-1,,5992704.0
-1,-1,-1,8,3,1,2.0,-1,4088,1100.0,4051,1100.0,4,909,48.0,4076,,,3676,-1,,,3,60,14,-1,-1,1,-1,6000.0,-1,,1210000.0
-1,532,-1,6,-1,0,2.0,191,4089,248.0,4052,475.0,2,-1,5.0,4077,,,3677,-1,,,13,-1,-1,-1,-1,-1,-1,361.0,-1,2000.0,117800.0
-1,-1,-1,4,-1,0,1.0,-1,4090,1024.0,4053,683.0,3,-1,40.0,4078,,,3678,-1,,,6,22,-1,-1,-1,0,-1,3000.0,-1,,699392.0
-1,-1,-1,2,-1,0,2.0,-1,4091,1961.0,4054,2393.0,4,-1,10.0,4079,,,3679,-1,,,0,28,12,0,-1,1,-1,100.0,-1,,4692673.0
-1,-1,-1,4,-1,1,2.0,-1,4092,4000.0,4055,3000.0,6,-1,80.0,4080,,,3680,-1,,,11,36,19,28,-1,0,-1,10000.0,-1,,12000000.0
-1,62,-1,6,-1,0,2.0,8,4093,372.0,4056,600.0,1,-1,2.0,4081,,,3681,-1,,,13,-1,-1,-1,-1,-1,-1,438.0,-1,2006.0,223200.0
-1,-1,1390,0,-1,0,0.0,-1,4094,2200.0,4057,2200.0,4,910,10.0,4082,,,3682,1,,,8,9,-1,-1,-1,0,-1,700.0,-1,,4840000.0
-1,533,-1,6,-1,0,0.0,21,4095,250.0,4058,405.0,1,-1,2.0,4083,,,3683,-1,,,32,-1,-1,-1,-1,-1,-1,142.0,-1,2001.0,101250.0
-1,-1,1391,0,9,4,0.0,-1,4096,2448.0,4059,2448.0,6,911,25.0,4084,,,3684,27,,,19,20,4,-1,-1,0,-1,1300.0,-1,,5992704.0
-1,-1,-1,6,-1,4,1.0,362,4097,2647.0,4060,2842.0,6,-1,10.0,4085,,,3685,-1,,,0,93,-1,-1,-1,-1,-1,250.0,-1,,7522774.0
-1,-1,1392,0,-1,3,2.0,-1,4098,675.0,4061,900.0,4,-1,8.0,4086,,,3686,3,,,9,11,-1,-1,-1,-1,-1,250.0,-1,,607500.0
-1,-1,-1,1,-1,1,0.0,-1,4099,918.0,4062,1024.0,5,90,90.0,4087,101.0,69.0,3687,-1,26.0,,6,26,-1,-1,-1,-1,-1,1000000.0,-1,,940032.0
-1,-1,-1,2,0,2,2.0,-1,4100,3009.0,4063,1816.0,5,71,10.0,4088,,,3688,-1,,41.0,0,133,31,5,22,0,-1,500.0,-1,,5464344.0
-1,-1,1393,0,6,0,2.0,-1,4101,2633.0,4064,4224.0,7,912,23.0,4089,,,3689,3,,,28,25,-1,-1,-1,1,-1,550.0,-1,,11121792.0
-1,-1,198,0,-1,3,2.0,-1,4102,480.0,4065,640.0,5,-1,6.0,4090,,,3690,-1,,,9,16,-1,-1,-1,-1,-1,500.0,-1,,307200.0
-1,-1,1394,1,0,0,2.0,-1,4103,2448.0,4066,2448.0,10,34,20.0,4091,,,680,-1,,,7,64,-1,-1,-1,0,-1,1550.0,-1,,5992704.0
-1,-1,1395,1,-1,4,2.0,-1,4104,971.0,4067,1024.0,8,913,30.0,4092,,,3691,-1,,,6,3,4,54,-1,1,-1,2600.0,-1,,994304.0
-1,-1,-1,1,14,0,0.0,-1,4105,1100.0,4068,1100.0,2,166,35.0,4093,,,3692,-1,,,3,38,-1,-1,-1,0,-1,900.0,-1,,1210000.0
-1,-1,1396,2,10,0,1.0,-1,4106,2448.0,4069,2448.0,5,64,4.0,4094,,,3693,3,,,16,2,0,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,-1,0,-1,0,0.0,-1,4107,2048.0,4070,1536.0,4,-1,5.0,4095,,,3694,-1,,,14,16,-1,-1,-1,0,-1,400.0,-1,,3145728.0
-1,-1,377,0,6,4,1.0,-1,4108,2448.0,4071,2448.0,3,914,4.0,4096,,,3695,2,,,19,9,4,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,1397,0,0,0,0.0,-1,4109,2448.0,4072,2448.0,9,65,8.0,4097,,,3696,4,,,18,24,15,-1,-1,-1,-1,1000.0,-1,,5992704.0
-1,-1,1398,0,2,0,1.0,-1,4110,1536.0,4073,1536.0,3,32,7.0,4098,,,-1,2,,,2,32,-1,-1,-1,0,-1,580.0,-1,,2359296.0
-1,-1,1399,1,-1,1,1.0,-1,4111,3072.0,4074,2304.0,2,-1,50.0,4099,,,3697,-1,,,14,1,-1,-1,-1,0,-1,16000.0,-1,,7077888.0
-1,-1,148,1,0,0,2.0,-1,4112,3024.0,4075,3024.0,2,98,20.0,4100,,,3698,-1,,,36,1,-1,-1,-1,0,-1,4000.0,-1,,9144576.0
-1,-1,-1,1,-1,0,0.0,-1,4113,1100.0,4076,1100.0,4,279,200.0,4101,,,3699,-1,,,3,13,-1,-1,-1,0,-1,900.0,-1,,1210000.0
-1,-1,-1,4,-1,1,1.0,-1,4114,2772.0,4077,1939.0,3,-1,6.0,4102,,,3700,-1,,,31,22,-1,-1,-1,1,-1,800.0,-1,,5374908.0
-1,534,-1,6,-1,1,0.0,93,4115,250.0,4078,341.0,1,-1,2.0,4103,,,3701,-1,,,13,-1,-1,-1,-1,-1,-1,413.0,-1,2006.0,85250.0
6,-1,1400,5,9,0,1.0,-1,4116,2448.0,4079,2448.0,4,64,4.0,4104,,,3702,-1,,,18,23,31,59,-1,0,-1,200.0,-1,,5992704.0
-1,535,-1,6,-1,0,2.0,363,4117,2848.0,4080,2848.0,2,-1,80.0,4105,,,3703,-1,,,36,80,-1,-1,-1,-1,-1,8000.0,-1,1983.0,8111104.0
-1,-1,-1,1,-1,4,2.0,-1,4118,1100.0,4081,1100.0,2,-1,57.0,4106,,,3704,-1,,,3,1,-1,-1,-1,0,-1,700.0,-1,,1210000.0
-1,-1,1401,1,10,0,1.0,-1,4119,2973.0,4082,1955.0,3,3,10.0,4107,,,3705,-1,,,0,31,-1,-1,-1,1,-1,1300.0,-1,,5812215.0
-1,-1,-1,1,-1,1,0.0,-1,4120,1100.0,4083,1100.0,5,906,10.0,4108,,,3706,-1,,,3,1,4,-1,-1,0,-1,1000000.0,-1,,1210000.0
-1,-1,-1,4,-1,0,2.0,-1,4121,1100.0,4084,1100.0,2,-1,10.0,4109,,,3707,-1,,,3,-1,-1,-1,-1,1,-1,2000.0,-1,,1210000.0
-1,-1,-1,1,10,0,0.0,-1,4122,897.0,4085,1024.0,3,-1,20.0,4110,,,3708,-1,,,6,1,-1,-1,-1,1,-1,20.0,-1,,918528.0
-1,-1,-1,0,6,3,2.0,-1,4123,675.0,4086,900.0,2,-1,5.0,4111,,,3709,-1,,,9,-1,-1,-1,-1,1,-1,500.0,-1,,607500.0
-1,536,-1,6,-1,0,0.0,49,4124,616.0,4087,616.0,1,-1,8.0,4112,,,3710,-1,,,32,-1,-1,-1,-1,-1,-1,268.0,-1,1984.0,379456.0
-1,-1,166,0,6,0,2.0,-1,4125,2200.0,4088,2200.0,5,915,8.0,4113,,,3711,2,,,8,9,4,-1,-1,0,-1,400.0,-1,,4840000.0
-1,-1,1402,6,17,2,0.0,-1,4126,1739.0,4089,2421.0,3,-1,16.0,4114,,,3712,-1,,,0,-1,-1,-1,-1,-1,-1,740.0,-1,2011.0,4210119.0
-1,-1,1403,0,0,4,0.0,-1,4127,1536.0,4090,1536.0,5,-1,10.0,4115,,,-1,-1,,,2,10,-1,-1,-1,0,-1,200.0,-1,,2359296.0
-1,466,-1,6,0,0,2.0,65,4128,1080.0,4091,1435.0,4,-1,8.0,4116,,,3713,-1,,,34,-1,-1,-1,-1,-1,-1,850.0,-1,1983.0,1549800.0
-1,-1,-1,4,-1,1,1.0,-1,4129,1024.0,4092,663.0,2,-1,3.0,4117,,,3714,-1,,,6,34,-1,-1,-1,1,-1,20.0,-1,,678912.0
